Claim_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Income,Location_City,Location_State,Location_Zipcode,Policy_Number,Policy_Type,Policy_Start_Date,Policy_End_Date,Policy_Premium,Agent_ID,Agent_Name,Claim_Date,Claim_Amount,Claim_Status,Claim_Reason,Previous_Claims,Accident_Type,Fraud_Flag,Policy_Age_Days,Days_Since_Policy_Start,Customer_Lifetime_Days,Claim_to_Premium_Ratio,Premium_to_Claim_Ratio,Claim_Frequency,Customer_Value_Index,Indicator_Claim_Before_Policy,Indicator_Recent_Policy_High_Claim,Indicator_Claim_Exceeds_Premium,Indicator_Extreme_Claim,Indicator_Repeat_Claimant,Risk_Score,Customer_Segment,Rule_Fraud,ML_IsoForest,ML_LOF,ML_DBSCAN,ML_OCSVM,Fraud_Probability,Fraud_Risk_Score,Suspicious_Flag
CLM00581,C00260,John Hernandez,18.0,Male,105818.8514518148,Los Angeles,CA,90001,P00499,Auto,2021-11-24,2022-11-24,27453.0,A052,Agent William Johnson,2022-01-08,60764.0,Rejected,Natural Disaster,7,Single Vehicle,0,45,45,365,2.2133828725458056,0.4517971167138437,3,19.710273154265497,0,0,1,1,1,45,High Value,0,1,1,1,1,0.6,60,1
CLM00582,C00292,Sarah Taylor,24.0,Female,27092.02506086216,New York,NY,10001,P00811,Auto,2024-11-30,2025-11-30,48735.0,A049,Agent Elizabeth Garcia,2025-10-25,246387.0,Rejected,Natural Disaster,4,Single Vehicle,0,329,329,365,5.055647891658972,0.1977985851526257,3,19.39170951348664,0,0,1,1,1,45,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00583,C00369,Mary Davis,60.0,Male,108795.0481267855,New York,NY,10001,P01028,Auto,2024-08-17,2025-08-17,78985.0,A050,Agent Karen Johnson,2025-01-30,110207.0,Pending,Theft,3,Theft,0,166,166,365,1.3952902449832247,0.716696761548722,3,21.487939978176424,0,0,1,1,1,35,Regular,0,0,1,0,0,0.15,15,0
CLM00584,C00417,Elizabeth Jackson,65.0,Female,71278.18240104719,Chicago,IL,60601,P01042,Auto,2022-12-19,2023-12-19,58593.0,A052,Agent Linda Garcia,2023-07-18,12015.0,Approved,Theft,2,Theft,0,211,211,365,0.2050586247503968,4.876654182272159,6,21.054103788950645,0,0,0,0,0,10,VIP,0,0,0,0,0,0.0,0,0
CLM00585,C00528,Elizabeth Jackson,53.0,Female,77068.31117560616,New York,NY,10001,P00699,Health,2022-08-23,2023-08-23,63316.0,A033,Agent Christopher Smith,2023-03-24,132965.0,Pending,Medical Procedure,6,Medical Treatment,0,213,213,365,2.100022111314676,0.4761854623397135,4,20.36243065885324,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00586,C00574,Susan Jackson,56.0,Male,65623.82847938752,Chicago,IL,60601,P00890,Auto,2021-12-02,2022-12-02,62077.0,A047,Agent David Thomas,2022-10-16,63938.0,Approved,Natural Disaster,1,Single Vehicle,0,318,318,365,1.0299788971760877,0.9708936782508054,4,21.43467779687008,0,0,1,1,0,25,High Value,0,0,0,0,0,0.0,0,0
CLM00587,C00298,Karen Martinez,46.0,Male,58748.13744200955,New York,NY,10001,P00827,Auto,2025-02-28,2026-02-28,66739.0,A066,Agent Jane Williams,2025-12-06,314232.0,Approved,Natural Disaster,0,Single Vehicle,0,281,281,365,4.7083714170125415,0.2123876626187021,3,22.08955949731915,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00588,C00493,Jane Davis,33.0,Male,54386.49846266452,Houston,TX,77001,P00065,Auto,2025-04-13,2026-04-13,29651.0,A059,Agent Charles Thomas,2025-05-23,177457.0,Pending,Theft,2,Theft,0,40,40,365,5.984857171764864,0.1670883650687208,2,20.10251005587742,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00589,C00109,John Hernandez,19.0,Male,58033.207464105,New York,NY,10001,P00628,Health,2025-06-13,2026-06-13,68356.0,A022,Agent Richard Garcia,2025-09-17,5362.0,Approved,Medical Procedure,4,Medical Treatment,0,96,96,365,0.0784422728070688,12.748228273032453,1,20.49181737876633,0,0,0,0,1,20,Regular,0,0,0,0,0,0.0,0,0
CLM00590,C00384,Richard Johnson,30.0,Male,37928.21365568458,Los Angeles,CA,90001,P00208,Auto,2025-08-06,2026-08-06,56581.0,A023,Agent Christopher Jones,2025-11-19,198015.0,Pending,Natural Disaster,5,Single Vehicle,0,105,105,365,3.499673035117796,0.285740979218746,2,19.695119590114498,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00591,C00349,Mary Taylor,47.0,Female,87840.04572689199,New York,NY,10001,P00353,Health,2025-03-12,2026-03-12,64112.0,A071,Agent Susan Gonzalez,2025-05-18,234627.0,Pending,Medical Procedure,5,Medical Treatment,0,67,67,365,3.659642500623908,0.2732507341439817,7,20.65990014202677,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00592,C00020,Christopher Brown,58.0,Female,28589.98792753646,New York,NY,10001,P00923,Auto,2024-09-21,2025-09-21,39238.0,A032,Agent Richard Jones,2025-03-24,10372.0,Pending,Property Damage,0,Single Vehicle,0,184,184,365,0.2643355930475559,3.7830698033166215,3,20.838212807926705,0,0,0,0,0,10,Regular,0,0,1,0,0,0.15,15,0
CLM00593,C00642,Linda Wilson,30.0,Female,78815.42375976432,New York,NY,10001,P00476,Auto,2022-03-08,2023-03-08,25712.0,A016,Agent Richard Garcia,2023-03-05,309250.0,Rejected,Collision,3,Multi Vehicle,1,362,362,365,12.027457996266335,0.0831430881164106,7,20.043282718515947,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00594,C00594,Karen Martin,30.0,Female,55507.33700005951,Houston,TX,77001,P01134,Home,2024-09-14,2025-09-14,42569.0,A021,Agent Christopher Garcia,2025-02-05,149476.0,Approved,Fire,7,Fire,1,144,144,365,3.5113815217646644,0.2847881934223554,5,19.50371051872736,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00595,C00474,Joseph Martinez,53.0,Female,40633.11090272729,Los Angeles,CA,90001,P00400,Health,2023-01-21,2024-01-21,72626.0,A032,Agent Linda Smith,2023-04-26,280633.0,Pending,Medical Procedure,3,Medical Treatment,0,95,95,365,3.864084487649051,0.2587935132361483,3,20.4191224563524,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00596,C00379,Christopher Gonzalez,46.0,Male,33319.49010163591,New York,NY,10001,P00997,Auto,2024-01-07,2025-01-06,32546.0,A076,Agent Nancy Hernandez,2024-05-09,179859.0,Rejected,Theft,3,Theft,0,123,123,365,5.526301235174829,0.1809528575161654,2,19.418013187880824,0,0,1,1,1,35,At Risk,0,0,0,0,0,0.0,0,0
CLM00597,C00078,Nancy Davis,35.0,Male,66395.63868285074,Houston,TX,77001,P00970,Home,2023-04-16,2024-04-15,55100.0,A053,Agent Michael Hernandez,2024-01-25,194774.0,Pending,Fire,3,Fire,0,284,284,365,3.53491833030853,0.2828919671003316,2,20.63399728593464,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00598,C00356,Robert Davis,21.0,Female,68809.49475920798,New York,NY,10001,P01130,Home,2024-08-25,2025-08-25,65802.0,A055,Agent Linda Williams,2025-03-06,186434.0,Approved,Fire,4,Fire,0,193,193,365,2.833257347800979,0.3529506420502698,6,20.62406462027909,0,0,1,1,1,45,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00599,C00510,Richard Anderson,44.0,Male,71049.79908834296,Houston,TX,77001,P00368,Auto,2024-05-29,2025-05-29,74643.0,A057,Agent David Davis,2024-11-10,230405.0,Pending,Collision,1,Multi Vehicle,0,165,165,365,3.086759642565277,0.3239643236908921,5,21.698461153227704,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00600,C00605,Robert Lopez,48.0,Female,87282.80859947688,New York,NY,10001,P00489,Auto,2022-10-30,2023-10-30,14678.0,A062,Agent John Johnson,2023-01-23,324411.0,Pending,Property Damage,6,Single Vehicle,0,85,85,365,22.101853113503203,0.0452450749203941,6,19.02510370869021,0,0,1,1,1,35,High Fraud Risk,0,1,0,0,1,0.35,35,0
CLM00601,C00245,Joseph Anderson,46.0,Female,51411.88917749494,New York,NY,10001,P00957,Health,2025-06-21,2026-06-21,44476.0,A016,Agent Jessica Thomas,2025-10-14,124219.0,Pending,Medical Procedure,2,Medical Treatment,0,115,115,365,2.7929445093983274,0.3580450655696793,4,20.451717441118102,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00602,C00446,Joseph Lopez,46.0,Female,70865.96058072775,Chicago,IL,60601,P00042,Home,2021-11-25,2022-11-25,34616.0,A031,Agent Sarah Jackson,2022-02-14,304270.0,Pending,Fire,4,Fire,0,81,81,365,8.789865957938526,0.1137673776580011,4,20.011178864097765,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00603,C00254,Elizabeth Garcia,45.0,Female,60811.83382407765,Chicago,IL,60601,P01017,Auto,2025-10-08,2026-10-08,60579.0,A028,Agent Jane Martinez,2025-12-14,244301.0,Pending,Property Damage,2,Single Vehicle,0,67,67,365,4.032767130523779,0.2479686943565519,1,20.92863097377288,0,0,1,1,0,15,Regular,0,0,0,0,0,0.0,0,0
CLM00604,C00655,John Hernandez,34.0,Female,46741.98164898103,New York,NY,10001,P00373,Home,2023-06-06,2024-06-05,64508.0,A014,Agent Robert Hernandez,2023-08-28,331460.0,Pending,Fire,7,Fire,0,83,83,365,5.1382774229552926,0.1946177517649188,3,19.74750099155031,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM00605,C00065,Linda Gonzalez,23.0,Male,94991.53486373878,Chicago,IL,60601,P00720,Auto,2024-07-26,2025-07-26,25768.0,A051,Agent Karen Williams,2024-10-02,301195.0,Rejected,Theft,4,Theft,0,68,68,365,11.688722446445205,0.0855525490130978,6,20.008993840534583,0,0,1,1,1,45,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00606,C00403,Richard Martin,26.0,Female,46141.89604408186,Los Angeles,CA,90001,P01153,Health,2025-10-19,2026-10-19,59192.0,A018,Agent Jessica Garcia,2025-12-03,134289.0,Pending,Medical Procedure,1,Medical Treatment,0,45,45,365,2.268701851601568,0.440780704301916,4,21.03487112094424,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00607,C00613,Nancy Wilson,34.0,Male,77898.48753888882,Houston,TX,77001,P01038,Home,2023-03-24,2024-03-23,66586.0,A012,Agent Mary Hernandez,2023-05-20,69127.0,Pending,Fire,6,Fire,0,57,57,365,1.0381611750217763,0.9632415698641632,2,20.423501292766964,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM00608,C00035,David Miller,40.0,Female,84954.84145347468,Chicago,IL,60601,P00052,Health,2021-05-01,2022-05-01,72790.0,A042,Agent Karen Rodriguez,2022-03-10,221029.0,Rejected,Medical Procedure,2,Medical Treatment,1,313,313,365,3.036529743096579,0.3293233014672282,3,21.4465966912062,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00609,C00069,Barbara Martinez,34.0,Male,65579.88324447603,New York,NY,10001,P00858,Auto,2022-12-14,2023-12-14,51255.0,A028,Agent Jane Gonzalez,2023-03-03,217969.0,Approved,Collision,2,Multi Vehicle,0,79,79,365,4.252638766949566,0.2351481173928402,4,20.83698043548636,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00610,C00429,Christopher Moore,32.0,Female,102902.9825554678,Los Angeles,CA,90001,P00478,Auto,2024-01-26,2025-01-25,12713.0,A058,Agent Jane Lopez,2024-05-13,90269.0,Approved,Theft,0,Theft,0,108,108,365,7.10052701958625,0.1408346165350231,5,20.991922278106586,0,0,1,1,0,25,High Fraud Risk,0,0,1,0,1,0.3,30,0
CLM00611,C00003,John Wilson,27.0,Male,66196.41420454055,New York,NY,10001,P01019,Auto,2021-10-30,2022-10-30,15327.0,A064,Agent Nancy Thomas,2022-04-28,96471.0,Pending,Property Damage,7,Single Vehicle,0,180,180,365,6.2941867293012335,0.1588767608918742,2,18.65831129856752,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00612,C00488,David Brown,54.0,Male,68275.98194902997,New York,NY,10001,P00905,Home,2024-05-17,2025-05-17,64502.0,A080,Agent Linda Martinez,2024-09-29,222323.0,Rejected,Fire,5,Fire,1,135,135,365,3.446761340733621,0.2901274272117595,6,20.41400537069126,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00613,C00552,Robert Thomas,42.0,Male,57403.58600533148,New York,NY,10001,P00770,Auto,2024-03-26,2025-03-26,5767.0,A021,Agent Joseph Thomas,2024-09-29,64464.0,Approved,Collision,1,Multi Vehicle,0,187,187,365,11.178082191780822,0.0894607843137254,2,18.924622173413635,0,0,1,1,0,25,At Risk,0,0,0,0,0,0.0,0,0
CLM00614,C00105,Sarah Rodriguez,45.0,Male,57059.95996743023,Houston,TX,77001,P00870,Auto,2023-11-01,2024-10-31,61685.0,A050,Agent Karen Gonzalez,2024-10-24,70819.0,Rejected,Theft,1,Theft,0,358,358,365,1.1480748966523466,0.8710233129527387,1,21.28850681169381,0,0,1,1,0,15,Regular,0,0,0,0,0,0.0,0,0
CLM00615,C00454,Linda Lopez,59.0,Female,104210.460031827,Houston,TX,77001,P01047,Home,2024-04-29,2025-04-29,46234.0,A010,Agent Linda Anderson,2024-12-04,21542.0,Rejected,Fire,6,Fire,1,219,219,365,0.4659341610070511,2.146225977160895,5,20.349728376984924,0,0,0,0,1,20,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00616,C00091,Jane Rodriguez,36.0,Female,32603.94040841844,New York,NY,10001,P00444,Auto,2022-10-22,2023-10-22,50603.0,A068,Agent William Davis,2023-07-17,230153.0,Pending,Natural Disaster,4,Single Vehicle,0,268,268,365,4.548208604232951,0.2198667842695945,4,19.61451666412639,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00617,C00139,William Jackson,43.0,Male,111594.1867530864,Chicago,IL,60601,P00822,Auto,2023-10-09,2024-10-08,25877.0,A004,Agent Mary Williams,2024-01-24,103222.0,Pending,Natural Disaster,4,Single Vehicle,0,107,107,365,3.988947714186343,0.2506926817926411,5,20.174296149110454,0,0,1,1,1,35,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00618,C00108,Susan Moore,32.0,Female,92782.33610888134,Los Angeles,CA,90001,P00088,Health,2025-01-15,2026-01-15,7385.0,A018,Agent Elizabeth Moore,2025-12-12,297063.0,Pending,Medical Procedure,5,Medical Treatment,0,331,331,365,40.22518618821936,0.0248600465221182,6,18.55345829149637,0,0,1,1,1,35,High Fraud Risk,0,1,1,0,1,0.5,50,1
CLM00619,C00082,Jane Gonzalez,70.0,Female,48928.23516584011,New York,NY,10001,P00422,Auto,2021-11-22,2022-11-22,51326.0,A031,Agent Sarah Jackson,2022-09-22,98052.0,Pending,Collision,0,Multi Vehicle,0,304,304,365,1.910376807076336,0.5234569412148656,2,21.64406264086045,0,0,1,1,0,25,At Risk,0,0,0,0,0,0.0,0,0
CLM00620,C00556,Elizabeth Thomas,53.0,Female,92567.93246257077,New York,NY,10001,P01096,Home,2022-06-18,2023-06-18,51959.0,A062,Agent Joseph Johnson,2022-08-27,93386.0,Pending,Fire,7,Fire,0,70,70,365,1.7973017186627918,0.5563896087207932,5,20.214466743967165,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00621,C00268,Charles Jackson,39.0,Male,55928.39279795277,New York,NY,10001,P00722,Auto,2022-05-27,2023-05-27,74505.0,A004,Agent Thomas Garcia,2022-08-26,78782.0,Rejected,Property Damage,4,Single Vehicle,0,91,91,365,1.0574055432521308,0.9457109492015944,1,20.541011056421624,0,0,1,1,1,25,Dormant,0,0,0,0,0,0.0,0,0
CLM00622,C00049,Linda Miller,36.0,Male,39704.86538614266,New York,NY,10001,P00594,Home,2024-02-22,2025-02-21,63285.0,A028,Agent Jane Wilson,2024-05-26,297268.0,Rejected,Fire,3,Fire,0,94,94,365,4.697290037133602,0.2128887064870756,3,20.258338266671853,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM00623,C00277,Robert Wilson,35.0,Male,35521.19466475487,New York,NY,10001,P00451,Health,2023-03-13,2024-03-12,57205.0,A047,Agent Michael Martin,2024-02-27,339988.0,Pending,Medical Procedure,2,Medical Treatment,0,351,351,365,5.943326632287388,0.1682559384448863,1,20.33366912906364,0,0,1,1,0,15,Dormant,0,0,0,0,0,0.0,0,0
CLM00624,C00032,William Hernandez,45.0,Male,44600.53537882716,New York,NY,10001,P00808,Auto,2022-07-05,2023-07-05,30308.0,A079,Agent Joseph Moore,2022-09-17,90932.0,Pending,Collision,3,Multi Vehicle,1,74,74,365,3.0002639567111,0.3333040073901376,3,19.63837376683617,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00625,C00333,Joseph Moore,48.0,Female,28882.08707592745,Houston,TX,77001,P00343,Auto,2025-03-23,2026-03-23,42566.0,A018,Agent Charles Anderson,2025-09-10,208944.0,Pending,Property Damage,2,Single Vehicle,0,171,171,365,4.908706479349716,0.2037196569415728,3,19.831175662862485,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00626,C00160,John Martin,49.0,Female,76670.5792321785,New York,NY,10001,P00186,Auto,2024-04-06,2025-04-06,54737.0,A049,Agent Jessica Jones,2024-07-02,200857.0,Approved,Theft,4,Theft,0,87,87,365,3.669492299541444,0.272517263525792,4,20.548130596717904,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM00627,C00047,Michael Jackson,18.0,Male,67481.13139695144,New York,NY,10001,P00655,Home,2022-08-10,2023-08-10,35374.0,A008,Agent Christopher Brown,2022-11-02,242892.0,Approved,Fire,3,Fire,0,84,84,365,6.866399050149828,0.1456367439026398,2,20.20704130947403,0,0,1,1,1,45,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00628,C00508,Barbara Moore,63.0,Female,35807.17962617589,New York,NY,10001,P01028,Auto,2021-09-04,2022-09-04,56706.0,A033,Agent William Gonzalez,2022-05-02,126688.0,Pending,Theft,4,Theft,0,240,240,365,2.2341198462243854,0.4476035615054307,8,19.82210109475037,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00629,C00147,Sarah Jackson,70.0,Female,68380.3801873209,New York,NY,10001,P00694,Auto,2025-01-13,2026-01-13,43170.0,A003,Agent Linda Rodriguez,2025-03-03,330167.0,Pending,Property Damage,1,Single Vehicle,0,49,49,365,7.648065786425759,0.1307520133750496,4,21.1125951317648,0,0,1,1,0,25,VIP,0,0,1,0,0,0.15,15,0
CLM00630,C00632,Joseph Jones,34.0,Female,58884.61844684588,Los Angeles,CA,90001,P01043,Auto,2024-12-27,2025-12-27,54781.0,A051,Agent Joseph Hernandez,2025-02-14,123877.0,Rejected,Natural Disaster,6,Single Vehicle,1,49,49,365,2.261313229039265,0.4422209126795127,4,19.94852373922496,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00631,C00558,Elizabeth Johnson,53.0,Female,61520.10782824823,Chicago,IL,60601,P00873,Auto,2022-11-10,2023-11-10,6444.0,A004,Agent Susan Smith,2023-04-26,192410.0,Pending,Natural Disaster,4,Single Vehicle,0,167,167,365,29.858783364369955,0.0334909827971519,1,18.188586201388,0,0,1,1,1,25,Dormant,0,0,0,0,0,0.0,0,0
CLM00632,C00068,Richard Martinez,53.0,Female,41586.52813841267,Chicago,IL,60601,P00875,Auto,2024-05-07,2025-05-07,32989.0,A008,Agent Sarah Brown,2024-10-27,248628.0,Pending,Property Damage,4,Single Vehicle,0,173,173,365,7.536694049531662,0.1326841707289605,4,19.43002309373219,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00633,C00324,Elizabeth Jones,47.0,Female,31725.7100619004,Los Angeles,CA,90001,P00776,Auto,2024-06-18,2025-06-18,51959.0,A013,Agent Richard Rodriguez,2025-03-01,32990.0,Pending,Collision,4,Multi Vehicle,1,256,256,365,0.6349236898323678,1.5749924219460445,5,19.61365498973481,0,0,0,0,1,20,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00634,C00011,Jessica Martin,43.0,Male,41921.8471707042,New York,NY,10001,P01058,Auto,2023-04-18,2024-04-17,73221.0,A055,Agent Thomas Miller,2023-08-22,317427.0,Rejected,Property Damage,4,Single Vehicle,0,126,126,365,4.335190723972631,0.2306703588541617,3,20.23536201545717,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00635,C00108,Jessica Thomas,33.0,Female,84721.86350420874,Chicago,IL,60601,P00860,Auto,2022-09-24,2023-09-24,45214.0,A048,Agent Charles Garcia,2022-11-21,124408.0,Pending,Natural Disaster,1,Single Vehicle,0,58,58,365,2.751537134515858,0.3634332197286348,6,21.373143848407768,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00636,C00380,Robert Martinez,61.0,Female,72182.76241814354,Houston,TX,77001,P00791,Home,2024-06-12,2025-06-12,55234.0,A007,Agent Charles Jackson,2024-09-19,82526.0,Approved,Fire,0,Fire,0,99,99,365,1.494115943078539,0.6692921018830429,2,22.10629053363557,0,0,1,1,0,25,Regular,0,0,0,0,0,0.0,0,0
CLM00637,C00467,John Garcia,28.0,Male,53671.83100610396,New York,NY,10001,P00378,Auto,2023-06-04,2024-06-03,70802.0,A047,Agent Jane Davis,2023-10-14,22153.0,Pending,Collision,0,Multi Vehicle,0,132,132,365,0.3128866416202932,3.196045682300366,4,22.058286108729643,0,0,0,0,0,10,High Fraud Risk,0,1,0,0,0,0.2,20,0
CLM00638,C00208,Jane Anderson,63.0,Male,62834.33827279809,Chicago,IL,60601,P00133,Auto,2022-03-03,2023-03-03,69077.0,A002,Agent David Rodriguez,2022-10-03,9534.0,Pending,Property Damage,6,Single Vehicle,0,214,214,365,0.1380198908464467,7.245332494231173,4,20.24532394677109,0,0,0,0,1,20,Regular,0,0,0,0,0,0.0,0,0
CLM00639,C00562,Susan Anderson,79.0,Female,67866.35678788743,Houston,TX,77001,P00584,Auto,2023-02-14,2024-02-14,59821.0,A013,Agent Mary Smith,2024-02-04,324152.0,Pending,Natural Disaster,6,Single Vehicle,0,355,355,365,5.418699119038465,0.1845461388484414,3,20.1784976105164,0,0,1,1,1,45,High Value,0,1,1,0,1,0.5,50,1
CLM00640,C00642,Elizabeth Lopez,47.0,Female,53817.67071594997,Houston,TX,77001,P01074,Auto,2021-04-16,2022-04-16,68761.0,A017,Agent Thomas Garcia,2022-03-16,196198.0,Pending,Theft,2,Theft,0,334,334,365,2.8533325576998587,0.3504673849886339,7,20.933136859063428,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00641,C00585,Sarah Jackson,47.0,Female,56950.60327238913,Los Angeles,CA,90001,P00714,Auto,2023-08-09,2024-08-08,72376.0,A046,Agent Linda Rodriguez,2024-03-02,143405.0,Pending,Property Damage,2,Single Vehicle,0,206,206,365,1.9813888581850336,0.5046964889648199,3,21.040957305602763,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00642,C00227,Robert Martinez,55.0,Male,79134.04633589167,New York,NY,10001,P00614,Health,2022-01-14,2023-01-14,24581.0,A054,Agent Jane Garcia,2022-08-29,194609.0,Approved,Medical Procedure,5,Medical Treatment,1,227,227,365,7.917049753874944,0.1263096773530515,3,19.596868082222304,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00643,C00605,Christopher Miller,33.0,Male,33375.34092884444,New York,NY,10001,P00986,Auto,2023-10-05,2024-10-04,50455.0,A067,Agent Elizabeth Miller,2024-09-30,157274.0,Pending,Property Damage,0,Single Vehicle,0,361,361,365,3.1171142602318898,0.3208095425817363,6,21.24440974023931,0,0,1,1,0,25,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00644,C00640,William Wilson,18.0,Male,70159.82653825087,New York,NY,10001,P00155,Auto,2022-06-26,2023-06-26,52101.0,A073,Agent Sarah Jones,2022-07-30,158723.0,Rejected,Theft,0,Theft,1,34,34,365,3.046448244755379,0.328251104124796,4,22.01947057635796,0,0,1,1,0,35,High Fraud Risk,0,0,0,0,1,0.15,15,0
CLM00645,C00178,Linda Martin,28.0,Male,16942.18814095034,New York,NY,10001,P00626,Auto,2023-12-28,2024-12-27,77380.0,A048,Agent William Martin,2024-05-20,77403.0,Pending,Natural Disaster,5,Single Vehicle,0,144,144,365,1.0002972344275007,0.999702853894552,3,19.202286293535373,0,0,1,1,1,35,Regular,0,0,1,0,1,0.3,30,0
CLM00646,C00526,Barbara Rodriguez,50.0,Female,109859.9903486558,Los Angeles,CA,90001,P00632,Auto,2023-03-13,2024-03-12,20236.0,A019,Agent Susan Anderson,2023-10-21,34164.0,Pending,Natural Disaster,2,Single Vehicle,0,222,222,365,1.6882783158727022,0.5923194005385786,5,20.42356820713848,0,0,1,0,0,25,VIP,0,0,1,0,0,0.15,15,0
CLM00647,C00309,William Miller,44.0,Female,76769.81548903283,Houston,TX,77001,P00521,Auto,2023-08-23,2024-08-22,53814.0,A024,Agent Charles Martin,2024-02-23,112030.0,Approved,Collision,0,Multi Vehicle,0,184,184,365,2.08180027502137,0.4803534767472998,1,22.14185574998178,0,0,1,1,0,15,Dormant,0,0,0,0,0,0.0,0,0
CLM00648,C00147,Joseph Jackson,46.0,Male,58022.20693617715,Chicago,IL,60601,P00668,Auto,2024-11-30,2025-11-30,59796.0,A076,Agent Charles Lopez,2025-01-02,224804.0,Pending,Theft,2,Theft,0,33,33,365,3.7595156866680046,0.2659917083325919,4,20.86866285472532,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00649,C00555,Karen Martin,58.0,Female,54194.50911622697,Houston,TX,77001,P00963,Health,2023-01-02,2024-01-02,22841.0,A068,Agent Mary Thomas,2023-07-03,261273.0,Pending,Medical Procedure,1,Medical Treatment,0,182,182,365,11.43877238299549,0.0874219685922387,7,20.24350014118145,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00650,C00655,Robert Hernandez,49.0,Female,66433.95612392027,Chicago,IL,60601,P00111,Auto,2023-02-24,2024-02-24,26876.0,A055,Agent Richard Rodriguez,2024-02-16,44350.0,Pending,Property Damage,4,Single Vehicle,0,357,357,365,1.650171156422087,0.6059977452085682,3,19.69351465656529,0,0,1,0,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM00651,C00259,William Martinez,34.0,Male,79840.84699073045,Los Angeles,CA,90001,P01064,Auto,2021-12-09,2022-12-09,45058.0,A072,Agent Charles Davis,2022-03-25,78509.0,Pending,Natural Disaster,1,Single Vehicle,0,106,106,365,1.7423986861378669,0.5739214612337439,4,21.310349167263496,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00652,C00247,Jane Martin,42.0,Female,44885.09681014311,New York,NY,10001,P00139,Health,2021-06-22,2022-06-22,49676.0,A044,Agent Michael Smith,2022-01-01,174771.0,Pending,Medical Procedure,4,Medical Treatment,0,193,193,365,3.518218052983332,0.2842347986794147,2,19.915700386913187,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
